label,rsi,macd,cci,is_above_sma50,is_above_ema50,is_above_sma100,is_above_ema100,volume,volatility,momentum,oversold,overbought,rsi_macd,close_mean_window,close_std_window,rsi_mean_window,rsi_std_window
1,38.04,-14.31,-54.98,0,0,0,0,31808000.0,0.05,3.7549899999999923,0,0,-544.15,246.75,23.31,44.04,8.37
1,37.61,-13.95,-50.05,0,0,0,0,21905400.0,0.05,-1.2810059999999908,0,0,-524.74,245.78,22.54,43.81,7.99
1,41.93,-12.98,-27.69,0,0,0,0,31336600.0,0.05,6.694991999999985,0,0,-544.41,244.77,21.69,43.54,7.53
1,41.18,-12.21,-11.31,0,0,0,0,17142500.0,0.05,-1.7689969999999846,0,0,-502.73,243.94,20.9,43.48,7.43
1,40.69,-11.54,-4.16,0,0,0,0,19412600.0,0.05,-1.1340020000000095,0,0,-469.61,243.1,20.13,43.4,7.3
1,41.64,-10.79,36.43,0,0,0,0,20710700.0,0.04,0.9420020000000022,0,0,-449.14,242.31,19.4,43.36,7.24
1,40.59,-10.22,23.5,0,0,0,0,20575200.0,0.04,-2.1349950000000035,0,0,-415.0,241.58,18.72,43.4,7.29
1,41.55,-9.57,24.6,0,0,0,0,18760400.0,0.04,1.257003999999995,0,0,-397.81,240.84,17.95,43.41,7.31
1,40.29,-9.12,15.16,0,0,0,0,17482000.0,0.04,-2.1410060000000044,0,0,-367.6,240.14,17.17,43.49,7.41
1,43.05,-8.42,53.93,0,0,0,0,20962400.0,0.04,3.083007999999978,0,0,-362.44,239.37,16.13,43.48,7.4
1,47.04,-7.39,124.14,0,0,0,0,20671400.0,0.04,4.819992000000013,0,0,-347.87,238.69,15.16,43.59,7.57
1,50.84,-6.12,193.69,0,0,0,0,25473700.0,0.04,4.970001000000025,0,0,-311.27,238.16,14.28,43.87,8.02
1,50.84,-5.06,199.65,0,0,0,0,21192200.0,0.03,-0.08700600000000236,0,0,-257.06,237.56,13.24,44.03,8.23
0,53.84,-3.86,178.92,0,0,0,0,26879200.0,0.03,3.761002000000019,0,0,-207.94,237.25,12.9,44.41,8.33
1,49.17,-3.32,106.05,0,0,0,0,23635700.0,0.03,-5.246994000000001,0,0,-163.12,236.91,12.41,44.76,8.53
1,49.44,-2.83,69.97,0,0,0,0,21215500.0,0.03,0.1410060000000044,0,0,-139.81,236.59,11.93,45.13,8.75
1,50.91,-2.28,74.12,0,0,0,0,19224700.0,0.03,1.77800000000002,0,0,-116.18,236.2,11.18,45.45,9.08
1,46.55,-2.22,27.79,0,0,0,0,17962600.0,0.03,-4.6259919999999966,0,0,-103.22,235.86,10.54,45.76,9.26
1,42.74,-2.52,-39.32,0,0,0,0,18478800.0,0.03,-4.730011000000019,0,0,-107.61,235.62,10.04,46.18,9.56
1,42.88,-2.71,-62.92,0,0,0,0,20997800.0,0.03,0.03500300000001744,0,0,-116.38,235.4,9.5,46.61,9.94
1,42.59,-2.86,59.73,0,0,0,0,19177800.0,0.04,-0.18800300000000902,0,0,-121.97,235.28,9.21,47.14,10.34
1,41.51,-3.05,-94.53,0,0,0,0,20144200.0,0.04,-1.1589969999999994,0,0,-126.41,235.35,9.41,47.8,10.92
1,42.44,-3.1,-93.16,0,0,0,0,18935400.0,0.03,0.7339939999999956,0,0,-131.38,235.56,10.03,48.54,11.61
1,46.49,-2.85,-47.55,0,0,0,0,20242200.0,0.03,-0.5459899999999891,0,0,-132.37,236.38,10.07,49.33,11.14
1,44.9,-2.74,-63.87,0,0,0,0,12712600.0,0.03,-1.365005999999994,0,0,-122.94,236.99,10.56,49.93,11.11
1,44.58,-2.64,-60.74,0,0,0,0,14444700.0,0.03,-0.1869959999999935,0,0,-117.9,237.55,11.35,50.51,11.3
1,40.17,-2.87,-96.24,0,0,0,0,19678800.0,0.03,-4.131988000000007,0,0,-115.28,238.1,11.91,51.03,11.31
1,45.17,-2.73,-73.11,0,0,0,0,25009300.0,0.03,3.649001999999996,0,0,-123.4,238.81,12.72,51.64,11.4
1,44.79,-2.62,-46.76,0,0,0,0,17254100.0,0.03,-0.6529999999999916,0,0,-117.32,239.61,13.53,52.28,11.48
1,50.51,-2.16,21.52,0,0,0,0,25097800.0,0.03,4.171005000000008,0,0,-109.23,240.77,14.03,53.07,11.41
1,51.3,-1.73,85.48,0,0,0,0,22363600.0,0.03,0.7819970000000183,0,0,-88.8,241.79,14.85,53.74,11.56
1,50.17,-1.44,67.52,0,0,0,0,13724100.0,0.02,-0.7360079999999982,0,0,-72.12,242.77,15.71,54.38,11.76
1,47.95,-1.32,30.74,0,0,0,0,14179900.0,0.02,-1.382003999999995,0,0,-63.16,243.9,16.84,55.09,12.03
1,56.36,-0.7,112.82,1,0,0,0,24713000.0,0.02,6.305999000000014,0,0,-39.38,245.1,18.46,55.78,12.46
1,52.82,-0.4,138.69,1,0,0,0,22691300.0,0.02,-2.329010000000011,0,0,-21.23,246.48,20.34,56.52,12.91
1,51.93,-0.21,97.42,1,0,0,0,19743500.0,0.02,-0.5800009999999816,0,0,-11.16,248.1,22.73,57.31,13.39
1,53.93,0.05,102.45,1,0,0,0,20488800.0,0.02,1.5449979999999925,0,0,2.85,249.48,24.13,57.85,13.41
1,53.51,0.24,91.73,1,0,0,0,19677900.0,0.02,0.028991000000019085,0,0,12.93,251.08,25.85,58.45,13.45
1,55.56,0.5,97.28,1,0,0,0,16482700.0,0.02,1.5279999999999916,0,0,27.86,253.24,29.28,59.15,13.66
1,54.71,0.66,86.46,1,0,0,0,12999000.0,0.02,-0.2720029999999838,0,0,36.2,256.13,34.84,59.94,13.95
1,57.85,0.95,101.39,1,1,0,0,23335900.0,0.02,2.2359929999999792,0,0,54.9,259.1,39.95,60.7,14.27
1,64.87,1.62,221.09,1,1,0,1,27535100.0,0.02,5.699005999999997,0,0,104.86,261.58,43.01,61.17,14.28
1,59.1,1.87,184.23,1,1,0,0,22999200.0,0.02,-3.2010039999999833,0,0,110.76,263.79,45.27,61.48,14.26
1,57.9,2.0,122.38,1,1,0,0,18515300.0,0.02,-0.7709959999999967,0,0,115.91,266.19,47.8,61.84,14.26
1,60.03,2.21,107.84,1,1,0,0,17353100.0,0.02,1.4329990000000237,0,0,132.58,268.32,49.63,62.05,14.23
1,61.33,2.43,106.38,1,1,0,1,15912700.0,0.02,1.2009889999999928,0,0,148.8,270.65,51.49,62.35,14.15
1,63.98,2.74,117.73,1,1,0,1,16827300.0,0.02,2.3079989999999952,0,0,175.11,272.26,52.01,62.41,14.11
1,60.31,2.81,96.59,1,1,0,1,17388300.0,0.02,-1.5670010000000048,0,0,169.51,273.42,52.07,62.33,14.19
1,65.45,3.17,115.02,1,1,0,1,28198500.0,0.02,4.307998999999995,0,0,207.56,275.11,52.48,62.43,14.09
1,68.08,3.62,168.44,1,1,0,1,27462600.0,0.02,2.4960020000000043,0,0,246.15,276.85,52.73,62.59,13.92
1,70.37,4.11,182.69,1,1,1,1,25223500.0,0.02,2.213011999999992,0,1,289.09,278.53,52.87,62.73,13.76
1,76.89,5.13,223.08,1,1,1,1,35901500.0,0.02,8.572982999999994,0,1,394.44,280.0,52.75,62.82,13.65
1,80.99,6.49,223.3,1,1,1,1,43199600.0,0.02,7.893006000000014,0,1,525.75,281.67,52.72,62.97,13.45
1,66.32,6.77,135.81,1,1,1,1,22434300.0,0.02,-9.26400799999999,0,0,448.77,283.4,52.72,63.13,13.26
1,67.58,7.05,99.46,1,1,1,1,25258800.0,0.02,1.5760199999999713,0,0,476.33,285.06,52.71,63.22,13.17
1,71.45,7.67,113.54,1,1,1,1,30889800.0,0.02,5.891021999999964,0,1,547.94,286.61,52.49,63.29,13.08
1,66.9,7.81,89.36,1,1,1,1,25637300.0,0.02,-3.0339969999999994,0,0,522.72,288.1,52.18,63.35,13.0
1,71.63,8.46,108.34,1,1,1,1,37808600.0,0.02,7.5270080000000235,0,1,605.67,289.74,51.8,63.5,12.78
1,72.95,9.06,119.42,1,1,1,1,29442500.0,0.02,2.847014999999999,0,1,660.98,291.28,51.41,63.56,12.7
1,75.53,9.84,130.34,1,1,1,1,25942400.0,0.02,5.149993999999992,0,1,743.32,292.8,50.95,63.62,12.62
1,76.47,10.5,155.1,1,1,1,1,45717100.0,0.02,2.234986000000049,0,1,803.24,294.2,50.49,63.57,12.68
1,77.23,11.03,120.38,1,1,1,1,32108800.0,0.02,1.6719969999999762,0,1,851.99,295.73,50.08,63.55,12.7
1,80.73,12.0,147.68,1,1,1,1,46331800.0,0.02,8.606994000000043,0,1,968.55,297.67,49.96,63.7,12.59
1,84.09,13.48,171.46,1,1,1,1,50808100.0,0.02,10.915008,0,1,1133.63,299.72,49.82,63.91,12.43
1,86.29,15.23,181.2,1,1,1,1,64495900.0,0.02,9.53100599999999,0,1,1313.86,301.66,49.72,63.98,12.4
1,88.84,17.55,192.86,1,1,1,1,78305000.0,0.03,14.072022000000004,0,1,1559.04,303.86,49.78,64.17,12.31
1,74.3,18.07,129.4,1,1,1,1,48598100.0,0.03,-14.34600800000004,0,1,1342.31,306.18,49.86,64.41,12.21
1,77.52,19.16,114.03,1,1,1,1,37001100.0,0.03,10.425995,0,1,1485.52,308.23,49.55,64.49,12.16
0,84.27,22.66,167.43,1,1,1,1,101918000.0,0.03,35.24700899999999,0,1,1909.08,310.23,49.1,64.55,12.11
0,88.61,28.5,218.97,1,1,1,1,206162000.0,0.04,41.54400599999997,0,1,2525.66,312.23,48.63,64.59,12.08
0,89.23,33.41,222.82,1,1,1,1,263900000.0,0.06,7.898987000000034,0,1,2981.06,314.28,48.09,64.66,12.04
1,75.57,34.86,132.45,1,1,1,1,151824992.0,0.07,-21.722992000000033,0,1,2634.33,316.72,48.05,64.81,12.01
1,70.12,34.65,68.22,1,1,1,1,122687000.0,0.07,-13.576995999999951,0,1,2429.77,319.06,48.02,64.84,12.01
1,72.29,35.05,68.6,1,1,1,1,56625100.0,0.07,12.212983000000008,0,1,2534.14,321.56,47.97,65.0,12.0
1,66.59,33.92,50.13,1,1,1,1,51817600.0,0.07,-10.910003999999958,0,0,2258.98,324.4,48.33,65.25,12.01
1,68.02,33.2,39.95,1,1,1,1,68224400.0,0.07,5.932983999999976,0,0,2258.15,327.24,48.62,65.48,12.04
1,52.73,28.79,-18.38,1,1,1,1,95797904.0,0.08,-43.165009,0,0,1518.02,330.04,48.71,65.66,12.06
1,46.12,22.95,-87.94,1,1,1,1,107070000.0,0.09,-28.735991999999953,0,0,1058.47,333.4,49.94,65.92,12.18
1,52.82,20.28,-63.22,1,1,1,1,78477800.0,0.09,24.07299800000004,0,0,1071.03,336.51,50.27,66.08,12.18
1,52.46,17.84,-60.73,1,1,1,1,52003000.0,0.08,-1.7449950000000172,0,0,935.75,339.53,50.49,66.16,12.19
1,51.41,15.42,-67.62,1,1,1,1,38612000.0,0.08,-3.7179869999999937,0,0,792.63,342.68,50.93,66.23,12.21
1,47.99,12.33,-91.09,1,1,1,1,44213100.0,0.08,-12.885010000000023,0,0,591.74,346.14,51.98,66.32,12.26
1,50.91,10.61,-77.69,1,1,1,1,47980100.0,0.08,11.01602200000002,0,0,540.36,349.29,52.67,66.22,12.2
1,52.1,9.49,-51.67,1,1,1,1,51001600.0,0.07,4.731993999999986,0,0,494.68,352.33,53.4,66.06,12.06
1,51.94,8.47,-45.64,1,1,1,1,43783800.0,0.07,-0.0029910000000086256,0,0,439.94,355.64,53.94,66.16,12.09
1,49.26,6.9,-53.8,1,1,1,1,45011100.0,0.07,-8.529999000000032,0,0,339.76,358.9,54.29,66.23,12.11
1,47.96,5.26,-78.39,1,1,1,1,53152900.0,0.07,-4.38900799999999,0,0,252.12,361.74,54.06,66.07,12.11
1,49.66,4.3,-59.24,1,1,1,1,28200500.0,0.06,4.834992,0,0,213.71,364.56,53.49,65.96,12.13
1,48.83,3.32,-62.06,1,1,1,1,23439400.0,0.06,-2.438995000000034,0,0,161.91,367.23,52.95,65.76,12.14
1,48.28,2.39,-63.73,1,1,1,1,27478900.0,0.06,-1.30401599999999,0,0,115.2,369.95,52.47,65.56,12.12
1,47.13,1.39,-87.02,1,1,1,1,29362600.0,0.05,-2.9680179999999723,0,0,65.57,372.79,52.3,65.39,12.05
1,50.57,1.25,-40.77,1,1,1,1,41666900.0,0.05,8.160980999999992,0,0,63.04,375.61,52.05,65.2,11.96
1,59.14,3.07,226.57,1,1,1,1,106105000.0,0.05,24.38098100000002,0,0,181.68,377.77,50.97,64.73,12.05
1,60.75,4.89,217.84,1,1,1,1,55179100.0,0.05,6.180999999999983,0,0,297.33,379.89,50.09,64.23,12.0
1,60.43,6.21,161.29,1,1,1,1,36816600.0,0.05,0.24002100000001292,0,0,375.51,381.82,49.41,63.68,11.85
1,64.6,8.29,165.15,1,1,1,1,40409300.0,0.05,13.822021000000007,0,0,535.31,383.77,49.03,63.15,11.54
1,66.26,10.3,158.5,1,1,1,1,71701600.0,0.05,5.8840020000000095,0,0,682.25,385.39,48.79,62.54,11.13
1,58.94,10.57,93.13,1,1,1,1,60452200.0,0.05,-14.925994000000003,0,0,623.09,387.29,48.23,62.19,11.09
1,57.42,10.4,51.72,1,1,1,1,54160500.0,0.05,-2.6579890000000432,0,0,597.33,389.08,47.91,61.81,10.95
1,58.08,10.3,63.8,1,1,1,1,50714900.0,0.05,1.714996000000042,0,0,598.19,390.26,48.11,61.31,10.6
1,58.86,10.27,49.98,1,1,1,1,35784100.0,0.04,1.921020999999996,0,0,604.67,390.7,48.35,60.72,10.04
1,66.9,12.19,115.01,1,1,1,1,66282200.0,0.04,25.227997000000016,0,0,815.49,391.05,48.58,60.14,9.37
1,66.81,13.54,153.96,1,1,1,1,77762000.0,0.04,-0.7720030000000406,0,0,904.56,391.8,48.86,59.77,9.19
1,68.67,14.98,139.15,1,1,1,1,63455800.0,0.04,5.558013999999957,0,0,1028.74,392.7,49.03,59.47,9.15
1,73.42,17.54,163.92,1,1,1,1,57801400.0,0.04,19.808989999999994,0,1,1287.65,393.87,49.73,59.32,9.02
1,73.85,19.5,160.24,1,1,1,1,90917200.0,0.04,3.121978000000013,0,1,1440.08,395.18,50.23,59.23,8.97
1,72.54,20.65,130.02,1,1,1,1,52138900.0,0.04,-2.509003000000007,0,1,1497.96,396.28,50.64,59.06,8.9
0,79.41,24.22,165.61,1,1,1,1,110944000.0,0.04,36.65698200000003,0,1,1923.49,398.1,50.46,59.15,8.86
1,70.58,25.4,132.95,1,1,1,1,131969000.0,0.05,-17.33798200000001,0,1,1792.34,400.36,49.57,59.34,8.7
1,69.96,25.93,101.4,1,1,1,1,55050600.0,0.05,2.095000999999968,0,0,1813.81,401.95,49.1,59.31,8.73
0,72.15,26.88,99.74,1,1,1,1,130496000.0,0.05,10.910004000000015,0,1,1939.28,403.52,48.51,59.26,8.78
0,75.98,29.0,123.58,1,1,1,1,83121104.0,0.04,21.443022999999982,0,1,2203.6,405.12,47.74,59.2,8.84
0,70.83,29.51,102.64,1,1,1,1,107944000.0,0.04,-10.274018000000012,0,1,2090.11,405.84,46.76,58.86,9.64
0,71.06,29.66,89.4,1,1,1,1,47978400.0,0.04,1.3009950000000003,0,1,2107.74,406.77,45.79,58.64,9.98
0,72.61,30.04,98.08,1,1,1,1,60220100.0,0.04,7.769011999999975,0,1,2181.45,407.55,44.95,58.38,10.35
0,71.9,29.9,92.58,1,1,1,1,47892700.0,0.04,-1.2300109999999904,0,1,2149.55,408.41,44.03,58.16,10.63
0,61.97,27.87,36.31,1,1,1,1,75409400.0,0.04,-19.549011000000007,0,0,1727.42,409.3,42.87,57.95,10.93
0,60.13,25.65,-16.67,1,1,1,1,77639696.0,0.04,-4.199005,0,0,1542.31,410.91,41.36,57.99,10.9
0,59.16,23.45,-22.71,1,1,1,1,50840400.0,0.04,-0.8640139999999974,0,0,1387.34,412.27,39.89,57.97,10.92
0,61.06,21.92,-21.15,1,1,1,1,47161400.0,0.04,5.680999999999983,0,0,1338.79,413.22,38.43,57.84,11.08
0,64.87,21.48,40.24,1,1,1,1,57157200.0,0.04,11.893981999999994,0,0,1393.59,414.28,36.76,57.74,11.18
0,65.07,20.95,55.67,1,1,1,1,39078500.0,0.04,0.7980039999999917,0,0,1362.81,415.64,34.69,57.75,11.18
0,48.42,17.22,-143.61,1,1,1,1,116166000.0,0.05,-38.48202500000002,0,0,833.96,416.68,32.93,57.65,11.27
0,50.39,14.55,-173.09,1,1,1,1,53591200.0,0.04,6.308989999999994,0,0,733.48,417.33,32.02,57.41,11.39
0,50.19,12.25,-118.9,1,1,1,1,49638600.0,0.04,-1.0639949999999772,0,0,615.06,417.93,31.22,57.16,11.48
0,54.11,11.17,-76.32,1,1,1,1,51596500.0,0.04,10.885010000000023,0,0,604.19,418.31,30.62,56.85,11.65
0,51.52,9.68,-72.18,1,1,1,1,46889400.0,0.04,-6.679992999999968,0,0,498.6,418.44,30.42,56.47,11.77
0,53.02,8.72,-64.67,1,1,1,1,45996600.0,0.04,4.691985999999986,0,0,462.22,418.46,30.4,56.05,11.87
0,54.47,8.17,-27.28,1,1,1,1,36278900.0,0.04,3.6130070000000387,0,0,444.83,418.56,30.22,55.71,12.08
0,54.04,7.57,-9.37,1,1,1,1,30096600.0,0.04,-1.184020999999973,0,0,409.09,418.79,29.82,55.43,12.24
0,52.35,6.74,-36.35,1,1,1,1,39633800.0,0.04,-3.567017000000021,0,0,352.97,419.01,29.43,55.14,12.38
0,53.75,6.26,-10.63,1,1,1,1,38477500.0,0.03,3.0299979999999778,0,0,336.67,419.12,29.23,54.82,12.53
0,53.13,5.73,-9.61,1,1,1,1,34522600.0,0.03,-1.1090090000000146,0,0,304.26,419.13,29.22,54.51,12.46
0,51.52,5.01,-30.85,1,1,1,1,34042500.0,0.03,-2.7509770000000344,0,0,258.26,419.09,29.26,54.19,12.39
0,63.58,6.71,180.09,1,1,1,1,87562200.0,0.03,28.03701799999999,0,0,426.33,418.78,29.61,53.77,12.32
0,60.87,7.57,247.9,1,1,1,1,56993000.0,0.03,-4.307983000000036,0,0,460.79,418.14,30.1,53.28,12.12
0,57.77,7.71,143.11,1,1,1,1,32278000.0,0.03,-5.772003999999981,0,0,445.63,417.42,30.64,52.76,11.9
0,57.93,7.77,83.16,1,1,1,1,35995900.0,0.03,-0.24700999999998885,0,0,450.0,416.77,31.09,52.29,11.68
0,58.12,7.76,81.03,1,1,1,1,40450000.0,0.03,-0.2699890000000096,0,0,450.87,415.62,31.07,51.75,11.15
0,50.85,6.64,15.6,1,1,1,1,115607000.0,0.03,-12.492005000000006,0,0,337.89,414.71,31.3,51.34,10.91
0,49.13,5.43,-60.35,1,1,1,1,173888000.0,0.03,-2.294007000000022,0,0,266.87,413.9,31.44,50.98,10.64
0,48.04,4.26,-65.05,1,1,1,1,43945500.0,0.03,-1.9819940000000429,0,0,204.43,413.04,31.31,50.66,10.28
1,27.23,-1.98,-298.85,0,0,0,0,153351008.0,0.04,-65.92401100000001,1,0,-53.85,412.09,30.57,50.38,9.8
1,37.49,-4.99,-243.34,0,0,1,1,120352000.0,0.05,22.46301299999999,0,0,-186.96,411.19,30.09,50.12,9.45
1,36.24,-7.71,-149.87,0,0,1,1,45319600.0,0.04,-4.852997000000016,0,0,-279.32,410.4,29.52,49.91,9.12
1,38.29,-9.36,-114.18,0,0,1,1,54403900.0,0.04,5.43499700000001,0,0,-358.43,409.62,28.71,49.73,8.76
1,36.47,-11.11,-94.95,0,0,1,1,46819800.0,0.04,-6.877014000000031,0,0,-405.22,408.97,27.94,49.6,8.48
1,50.83,-9.16,-28.65,0,1,1,1,121720000.0,0.04,40.49002100000001,0,0,-465.4,408.61,27.63,49.61,8.5
1,47.93,-8.32,-9.13,0,1,1,1,68338000.0,0.04,-9.369995999999958,0,0,-398.6,408.58,27.61,49.75,8.73
1,40.92,-9.78,-61.14,0,0,1,1,91546600.0,0.05,-27.259003000000007,0,0,-400.19,408.62,27.65,49.91,8.99
1,42.55,-10.42,-56.68,0,0,1,1,56247400.0,0.05,5.057006999999999,0,0,-443.16,408.54,27.56,50.02,9.19
1,47.38,-9.56,-18.29,0,0,1,1,54824800.0,0.05,14.869017999999983,0,0,-452.98,407.98,26.94,49.9,9.03
1,44.46,-9.68,-24.52,0,0,1,1,59062400.0,0.05,-10.590972999999963,0,0,-430.24,407.48,26.31,49.8,8.89
1,44.6,-9.63,-18.02,0,0,1,1,58147000.0,0.05,0.15100100000000793,0,0,-429.27,407.6,26.37,49.97,8.97
1,45.57,-9.25,-0.24,0,0,1,1,47424400.0,0.04,2.527985000000001,0,0,-421.55,407.75,26.49,50.16,9.1
1,41.48,-10.02,-53.81,0,0,0,0,59247900.0,0.04,-14.85699500000004,0,0,-415.69,407.92,26.62,50.36,9.23
1,41.26,-10.58,-114.93,0,0,0,0,86125296.0,0.04,-0.634003000000007,0,0,-436.39,407.93,26.62,50.5,9.35
1,40.9,-10.99,-98.93,0,0,0,0,30284400.0,0.04,-0.6099849999999947,0,0,-449.51,408.11,26.79,50.71,9.52
1,38.17,-11.94,-130.83,0,0,0,0,37894300.0,0.04,-9.526001000000008,0,0,-455.94,408.18,26.86,50.87,9.63
1,40.12,-12.21,-110.72,0,0,0,0,51656700.0,0.04,3.7059939999999756,0,0,-489.99,408.01,26.73,50.86,9.63
1,40.77,-12.17,-91.88,0,0,0,0,40378700.0,0.04,1.527985000000001,0,0,-496.35,407.82,26.58,50.84,9.62
1,39.28,-12.36,-98.96,0,0,0,0,45933400.0,0.04,-4.6969910000000255,0,0,-485.69,407.51,26.43,50.74,9.64
1,48.17,-10.8,-0.4,0,0,0,1,69285504.0,0.04,19.419983000000002,0,0,-520.49,406.97,26.23,50.53,9.71
1,47.03,-9.7,33.83,0,0,0,1,43825000.0,0.04,-2.348998999999992,0,0,-456.24,406.58,26.03,50.4,9.73
1,43.36,-9.53,-36.83,0,0,0,0,49249300.0,0.04,-10.066986000000043,0,0,-413.1,406.33,25.88,50.37,9.73
1,43.4,-9.28,-37.35,0,0,0,0,37076300.0,0.04,0.10598700000002736,0,0,-402.57,405.61,25.02,50.13,9.58
1,42.2,-9.22,-48.65,0,0,0,0,47671100.0,0.03,-3.3099979999999505,0,0,-389.23,404.98,24.27,49.95,9.47
1,43.57,-8.87,-45.03,0,0,0,0,55318500.0,0.03,2.605988000000025,0,0,-386.64,404.48,23.68,49.85,9.42
1,46.55,-8.05,52.67,0,0,0,1,85130896.0,0.03,5.502990999999952,0,0,-374.72,404.05,23.11,49.79,9.38
1,45.63,-7.47,43.0,0,0,0,0,74375600.0,0.03,-2.460021999999981,0,0,-340.91,403.45,22.4,49.61,9.32
1,48.18,-6.57,87.78,0,0,0,1,67042800.0,0.03,4.576994999999954,0,0,-316.32,403.09,22.05,49.58,9.32
1,52.17,-5.17,155.51,0,0,0,1,61911700.0,0.03,7.218994000000009,0,0,-269.94,402.83,21.79,49.61,9.32
1,59.03,-2.8,239.81,1,1,1,1,74469800.0,0.03,14.298003999999992,0,0,-165.28,402.61,21.58,49.66,9.32
1,55.13,-1.47,180.43,0,1,1,1,74070496.0,0.03,-7.382994999999994,0,0,-81.01,403.48,21.07,50.05,8.85
1,58.21,0.17,155.57,1,1,1,1,73093104.0,0.03,6.055999999999983,0,0,10.02,404.02,21.08,50.32,8.71
0,61.65,2.16,167.51,1,1,1,1,83193600.0,0.03,8.665985000000035,0,0,133.23,404.46,20.9,50.47,8.54
0,63.84,4.18,153.64,1,1,1,1,76752600.0,0.03,5.800995,0,0,266.7,404.85,20.79,50.6,8.41
0,62.83,5.58,117.79,1,1,1,1,55711300.0,0.03,-1.9450069999999755,0,0,350.76,405.4,20.57,50.8,8.22
0,68.41,7.93,141.0,1,1,1,1,93992096.0,0.03,15.562987999999962,0,0,542.28,405.28,20.5,50.76,8.22
0,68.91,9.8,136.46,1,1,1,1,89820704.0,0.03,1.0249939999999924,0,0,675.57,405.41,20.56,50.84,8.22
0,68.16,11.08,110.37,1,1,1,1,85385200.0,0.03,-1.2410279999999716,0,0,755.11,405.99,20.4,51.03,8.12
0,57.3,10.59,62.05,1,1,1,1,85244896.0,0.03,-17.519012999999973,0,0,607.0,406.47,20.3,51.17,8.04
0,59.04,10.43,36.91,1,1,1,1,67743696.0,0.03,3.9989930000000413,0,0,615.8,406.7,20.34,51.24,8.03
0,58.79,10.15,40.97,1,1,1,1,70798000.0,0.03,-0.4929809999999861,0,0,596.71,407.13,20.3,51.37,7.98
0,62.02,10.42,56.19,1,1,1,1,61486000.0,0.03,7.523009999999999,0,0,646.35,407.7,20.35,51.63,8.01
0,62.17,10.55,68.62,1,1,1,1,41893600.0,0.03,-0.31997700000005125,0,0,655.63,408.18,20.39,51.82,8.0
0,62.61,10.6,55.91,1,1,1,1,53033400.0,0.03,0.9329840000000331,0,0,663.7,408.77,20.09,51.95,7.9
0,64.5,10.86,94.91,1,1,1,1,60694700.0,0.03,4.259003000000007,0,0,700.26,409.35,19.74,52.06,7.79
0,62.42,10.73,75.57,1,1,1,1,74895800.0,0.03,-2.7940059999999676,0,0,669.69,409.98,19.34,52.21,7.66
0,54.26,9.62,-20.63,1,1,1,1,74955296.0,0.03,-11.141998000000001,0,0,521.94,410.79,18.6,52.42,7.44
0,52.7,8.45,-96.02,1,1,1,1,100484000.0,0.03,-2.2609860000000026,0,0,445.5,411.57,17.99,52.65,7.27
1,46.17,6.59,-163.45,1,1,0,1,90856096.0,0.03,-10.897004000000038,0,0,304.16,412.33,17.36,52.87,7.1
1,40.88,4.23,-231.06,0,0,0,1,135384992.0,0.03,-10.210999000000015,0,0,172.73,413.18,16.5,53.12,6.88
1,45.51,2.89,-158.94,1,0,0,1,91212496.0,0.03,7.182006999999999,0,0,131.74,413.74,16.26,53.27,6.87
1,49.45,2.35,-85.0,1,1,1,1,85762400.0,0.03,6.564025000000015,0,0,116.08,414.35,15.92,53.43,6.84
1,49.25,1.86,-62.19,1,1,1,1,70311696.0,0.03,-0.4930109999999672,0,0,91.79,415.1,15.17,53.63,6.72
1,49.81,1.53,-51.79,1,1,1,1,70012304.0,0.03,0.9659730000000195,0,0,76.44,415.82,14.33,53.77,6.59
1,51.3,1.44,-34.22,1,1,1,1,81022896.0,0.02,2.3870239999999967,0,0,73.88,416.58,13.23,53.91,6.43
0,54.24,1.71,3.74,1,1,1,1,73969696.0,0.02,4.451995000000011,0,0,92.94,417.32,12.14,54.07,6.28
1,47.44,1.11,-36.21,1,1,0,1,92712896.0,0.02,-9.981018000000006,0,0,52.43,417.99,11.24,54.21,6.21
1,49.1,0.81,-33.14,1,1,0,1,74322800.0,0.02,2.4169919999999934,0,0,39.81,418.74,10.1,54.42,6.13
1,50.74,0.76,-7.38,1,1,1,1,95259400.0,0.02,2.2369990000000257,0,0,38.56,419.38,9.07,54.54,6.08
1,51.02,0.74,24.99,1,1,1,1,66781700.0,0.02,0.4419870000000401,0,0,37.9,419.92,8.35,54.62,6.08
1,51.16,0.74,49.91,1,1,1,1,65185800.0,0.02,0.1229860000000258,0,0,37.63,420.28,8.28,54.69,6.16
1,53.95,1.01,114.38,1,1,1,1,83528600.0,0.02,2.731993999999986,0,0,54.45,420.78,7.96,54.84,6.28
1,45.39,0.33,-34.24,1,0,0,1,104940000.0,0.02,-10.998992999999984,0,0,14.93,421.11,7.81,54.85,6.29
1,46.13,-0.14,-114.32,1,0,0,1,58423000.0,0.02,1.1789850000000115,0,0,-6.29,421.31,7.84,54.82,6.26
1,48.91,-0.24,-57.86,1,1,0,1,45947900.0,0.02,3.354003999999975,0,0,-11.5,421.53,8.05,54.88,6.36
1,48.54,-0.35,-74.6,1,1,0,1,61655400.0,0.02,-0.1109920000000102,0,0,-16.78,421.86,8.44,55.03,6.66
1,52.6,-0.05,34.03,1,1,1,1,66813300.0,0.02,4.9570000000000505,0,0,-2.46,422.06,8.94,55.17,7.03
